Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
11,76,Yes,7,Medium,Low,Neutral,2,Male,68,65,87,83,69,62,B+
12,63,Yes,5,Low,High,Negative,2,Female,69,63,84,80,67,60,B+
16,64,Yes,9,Low,Medium,Positive,3,Female,63,72,85,78,56,61,B+
19,84,Yes,8,High,Medium,Neutral,3,Male,70,74,87,83,88,67,A-
22,84,No,8,Medium,High,Neutral,4,Male,75,76,90,86,67,70,A
29,77,No,6,Medium,Medium,Positive,1,Male,76,81,88,85,83,69,A-
25,77,Yes,8,High,Medium,Positive,5,Female,75,71,87,86,63,66,A-
19,62,No,5,Low,High,Positive,3,Male,78,71,84,78,88,64,B+
20,81,Yes,4,Medium,Medium,Positive,2,Male,79,82,86,84,53,68,A-
14,80,Yes,5,Medium,Medium,Positive,4,Female,74,82,88,83,79,67,A-
20,66,No,6,High,Medium,Neutral,1,Female,72,79,84,86,88,64,B+
18,64,Yes,6,High,Medium,Positive,2,Male,69,71,83,81,81,65,A-
22,65,Yes,6,Medium,Medium,Positive,3,Female,74,79,85,82,83,66,A-
15,64,Yes,6,High,Medium,Positive,4,Female,70,66,85,78,74,63,B+
23,84,Yes,6,Low,Low,Negative,2,Female,77,72,85,88,76,68,A-
29,68,Yes,4,Medium,Medium,Negative,4,Male,71,63,90,80,51,66,A-
19,70,No,7,Low,Low,Neutral,5,Male,73,78,84,80,61,63,B+
22,67,No,7,Low,Medium,Positive,3,Female,77,67,81,80,84,63,B+
24,98,Yes,6,Medium,Medium,Positive,4,Male,82,81,97,83,95,74,A
18,94,Yes,9,Low,High,Positive,2,Male,79,74,86,84,75,70,A
21,69,Yes,7,Medium,Medium,Neutral,3,Male,79,79,92,84,84,68,A-
20,73,Yes,7,Medium,Medium,Neutral,4,Female,72,72,88,81,82,66,A-
21,68,No,8,Low,Medium,Positive,4,Male,72,65,86,83,98,63,B+
15,80,No,5,Medium,Medium,Positive,3,Female,75,77,84,89,88,67,A-
20,61,No,7,Medium,Low,Neutral,3,Male,70,63,84,84,79,62,B+
23,87,No,8,Medium,High,Positive,3,Male,76,75,85,78,54,71,A
29,81,No,7,Medium,Medium,Neutral,4,Male,80,70,90,91,66,72,A
26,96,Yes,5,Medium,Medium,Positive,2,Male,82,73,88,88,61,72,A
33,67,Yes,6,High,High,Neutral,3,Female,81,76,87,84,91,68,A-
15,92,Yes,7,Low,Medium,Negative,5,Female,78,65,92,86,70,66,A-
25,92,No,4,Medium,Medium,Positive,3,Male,86,71,84,83,75,70,A
21,65,Yes,5,High,Medium,Positive,4,Male,71,74,82,85,96,66,A-
33,76,Yes,10,Low,Medium,Positive,3,Female,83,77,87,89,90,72,A
15,67,Yes,8,Low,High,Neutral,4,Female,73,81,86,86,87,64,B+
15,70,No,9,Medium,Medium,Negative,3,Female,79,79,89,80,55,63,B+
16,71,No,8,Medium,Medium,Negative,2,Female,66,65,82,85,49,61,B+
7,82,Yes,8,Medium,Medium,Negative,2,Male,67,72,86,85,54,62,B+
17,76,No,7,High,High,Positive,4,Female,74,79,84,85,85,68,A-
15,98,Yes,8,Low,Medium,Positive,3,Male,68,73,86,79,69,68,A-
21,65,No,9,High,Medium,Positive,5,Male,69,64,79,82,54,63,B+
22,99,Yes,8,Low,Medium,Neutral,4,Female,75,78,83,87,85,70,A
31,69,Yes,7,Medium,Medium,Neutral,3,Female,77,75,89,88,58,68,A-
26,91,Yes,7,Medium,Medium,Neutral,5,Female,81,78,91,84,77,72,A
17,74,Yes,8,Medium,Low,Positive,3,Male,82,77,89,86,85,67,A-
15,66,No,6,Medium,Medium,Neutral,1,Male,73,65,85,83,78,61,B+
23,94,No,8,Medium,Medium,Neutral,3,Male,75,71,79,87,98,69,A-
12,72,Yes,6,High,High,Negative,2,Female,66,69,81,85,70,61,B+
31,86,Yes,6,Medium,Medium,Positive,3,Male,85,84,85,87,64,75,A
27,83,No,5,Medium,Low,Neutral,2,Female,71,70,86,90,58,68,A-
17,79,Yes,6,Low,High,Neutral,4,Male,80,77,84,86,73,65,A-
28,89,Yes,10,High,Low,Negative,6,Female,87,75,92,86,95,75,A
19,64,No,6,Medium,Medium,Positive,3,Male,70,69,89,83,97,64,B+
27,87,No,8,Medium,High,Neutral,4,Male,71,76,91,85,75,70,A
10,96,No,6,Medium,Medium,Neutral,4,Female,80,72,87,86,78,67,A-
16,62,Yes,7,Low,Medium,Neutral,3,Male,71,68,89,80,77,63,B+
20,66,No,7,Medium,Medium,Negative,4,Female,78,81,84,85,71,65,A-
20,89,Yes,4,Medium,Medium,Positive,3,Female,69,71,89,85,56,67,A-
17,77,Yes,5,Medium,Medium,Neutral,3,Male,92,100,93,89,51,86,A+
24,76,No,6,High,High,Neutral,3,Female,75,77,87,89,70,67,A-
14,65,No,5,Low,Medium,Positive,4,Male,71,71,87,85,57,63,B+
19,80,No,7,Medium,Low,Neutral,3,Female,72,76,87,81,92,66,A-
23,79,No,5,Medium,Medium,Neutral,3,Female,77,86,84,86,79,67,A-
24,91,No,7,Low,High,Neutral,4,Male,73,72,87,85,50,69,A-
13,70,No,6,Medium,Low,Positive,2,Male,73,69,88,83,79,66,A-
11,79,Yes,7,Medium,Medium,Neutral,2,Male,72,68,87,84,79,64,B+
28,100,Yes,6,Medium,Medium,Negative,2,Female,83,81,97,91,70,73,A
22,87,No,8,Low,Medium,Neutral,1,Male,77,66,88,84,81,66,A-
16,94,No,9,Low,Medium,Negative,4,Female,72,76,88,84,91,68,A-
29,77,Yes,8,Low,High,Positive,4,Male,72,85,83,88,86,70,A
27,62,Yes,5,Low,Medium,Negative,4,Female,80,75,85,84,61,67,A-
20,65,No,6,Low,Medium,Positive,3,Male,71,68,80,81,72,62,B+
32,68,No,8,High,Medium,Positive,2,Male,73,73,91,85,95,68,A-
31,76,Yes,9,Medium,Medium,Neutral,4,Male,86,84,88,91,89,72,A
19,94,No,8,Medium,Low,Positive,5,Male,77,73,83,88,49,69,A-
26,74,No,5,Low,High,Negative,2,Male,78,82,86,85,87,66,A-
24,86,No,6,Medium,Medium,Positive,3,Female,78,86,87,86,57,70,A
28,88,No,8,Medium,Medium,Positive,3,Male,87,80,90,88,77,71,A
14,83,Yes,7,Medium,Low,Negative,3,Female,80,73,86,81,88,65,A-
24,74,Yes,6,Medium,High,Positive,3,Female,77,82,89,86,76,70,A
26,83,No,7,High,High,Negative,4,Male,77,78,85,85,68,65,A-
9,74,No,7,Low,High,Neutral,3,Female,72,66,85,76,64,62,B+
13,63,Yes,5,Medium,Medium,Neutral,2,Male,75,67,78,83,63,62,B+
8,100,Yes,8,Medium,High,Neutral,3,Female,74,72,83,90,90,70,A
18,65,Yes,6,Medium,Medium,Neutral,3,Male,77,76,85,86,89,66,A-
24,63,Yes,7,Low,Medium,Positive,4,Female,79,78,85,90,89,67,A-
29,95,No,9,Medium,High,Positive,3,Female,73,74,84,87,62,72,A
20,72,Yes,7,Low,High,Negative,3,Female,69,72,89,82,88,66,A-
30,86,Yes,8,Medium,Medium,Negative,2,Female,68,70,87,83,50,68,A-
12,73,No,5,Medium,Medium,Negative,4,Male,69,66,82,79,58,62,B+
10,76,Yes,8,Medium,High,Positive,3,Male,75,74,86,83,74,64,B+
20,70,No,8,Medium,Medium,Neutral,5,Female,79,69,87,80,68,65,A-
22,74,Yes,6,Low,High,Negative,3,Male,74,72,80,86,54,66,A-
20,76,No,7,Medium,High,Neutral,3,Female,78,64,87,81,50,64,B+
8,89,Yes,7,Low,Medium,Neutral,3,Male,70,76,87,80,79,67,A-
19,80,Yes,7,Low,Medium,Negative,4,Female,70,76,89,92,64,69,A-
12,98,Yes,8,Medium,Low,Positive,5,Male,76,72,88,87,49,68,A-
24,62,No,6,High,Low,Neutral,4,Male,73,71,81,84,70,64,B+
22,80,Yes,7,Medium,Medium,Neutral,2,Female,76,76,90,84,63,68,A-
14,83,Yes,9,Medium,Low,Positive,3,Male,64,68,87,83,77,64,B+
17,97,No,9,High,Medium,Negative,1,Male,79,72,92,90,94,71,A
14,62,Yes,8,Low,Medium,Negative,2,Male,64,77,80,79,63,61,B+
20,83,No,7,Medium,Medium,Negative,3,Male,79,73,88,84,98,68,A-
14,70,Yes,9,Medium,Medium,Positive,1,Male,73,71,82,80,52,64,B+
23,95,Yes,7,Medium,Medium,Positive,4,Male,76,84,85,84,84,72,A
17,61,Yes,7,High,Medium,Neutral,3,Male,71,89,89,76,85,65,A-
15,89,Yes,6,Medium,High,Positive,4,Female,72,70,84,80,69,68,A-
19,97,Yes,8,Medium,High,Positive,3,Male,79,81,89,85,62,71,A
17,78,No,8,Low,Medium,Positive,2,Male,78,70,85,85,96,66,A-
13,62,No,7,Medium,Low,Positive,1,Female,67,68,87,81,97,63,B+
32,97,No,5,Medium,Medium,Neutral,3,Male,84,78,88,87,80,74,A
20,79,Yes,7,Low,High,Neutral,4,Female,72,69,87,87,85,66,A-
16,61,No,8,High,High,Neutral,3,Male,68,70,87,81,89,63,B+
21,88,Yes,6,High,Medium,Neutral,4,Male,80,73,80,87,88,72,A
19,79,No,7,Low,High,Positive,2,Female,73,81,86,86,98,69,A-
19,65,Yes,9,Medium,High,Positive,4,Male,73,75,82,91,89,67,A-
24,69,No,5,Low,Medium,Neutral,3,Male,69,76,90,85,81,66,A-
25,63,No,7,Medium,High,Negative,5,Female,79,70,87,81,67,64,B+
17,83,No,9,Medium,High,Negative,2,Female,75,73,86,83,78,67,A-
17,85,No,7,High,Medium,Positive,3,Female,74,78,89,91,92,69,A-
18,80,Yes,6,Medium,High,Negative,2,Female,74,67,86,90,63,65,A-
6,93,No,7,High,Medium,Neutral,2,Female,72,70,83,81,50,64,B+
11,94,Yes,8,High,Low,Neutral,4,Female,72,69,90,88,64,65,A-
28,85,Yes,7,Medium,High,Positive,1,Male,82,76,94,84,96,72,A
30,61,Yes,8,Medium,High,Negative,2,Female,77,64,89,86,88,66,A-
19,88,No,7,Medium,Medium,Neutral,3,Female,72,80,89,86,57,66,A-
23,77,Yes,7,Medium,Low,Positive,3,Male,73,72,86,85,49,67,A-
22,83,Yes,8,High,Medium,Negative,3,Male,76,82,86,78,81,69,A-
38,86,Yes,7,Low,Medium,Negative,3,Male,72,85,91,83,77,73,A
27,74,No,6,Medium,Medium,Neutral,3,Female,71,71,85,83,52,69,A-
19,97,No,8,Medium,Medium,Neutral,4,Male,81,71,86,87,96,68,A-
14,65,Yes,7,Medium,Medium,Positive,3,Female,75,80,82,87,79,61,B+
10,87,Yes,6,Medium,Medium,Positive,4,Male,70,79,81,82,81,63,B+
21,60,Yes,8,Low,Medium,Positive,2,Female,73,71,86,83,91,63,B+
15,97,Yes,9,Medium,High,Neutral,2,Male,77,77,86,85,65,68,A-
11,65,No,7,Medium,Medium,Neutral,3,Female,83,68,84,84,76,63,B+
16,64,Yes,7,Medium,Medium,Positive,4,Female,78,76,91,82,77,66,A-
14,73,Yes,5,Medium,Medium,Negative,4,Female,72,69,83,83,96,65,A-
30,75,No,7,High,Medium,Neutral,1,Female,72,67,83,81,55,68,A-
25,69,Yes,7,High,Medium,Negative,4,Female,68,68,83,81,86,66,A-
20,83,No,7,Low,Medium,Positive,5,Male,75,74,87,88,77,66,A-
29,78,No,6,Medium,Medium,Negative,4,Male,75,73,91,88,90,70,A
20,61,Yes,8,Medium,Medium,Negative,2,Female,64,68,84,82,90,61,B+
15,73,Yes,7,Medium,High,Negative,3,Male,67,64,80,84,49,61,B+
29,92,Yes,10,High,High,Negative,4,Male,75,75,82,87,61,71,A
23,88,Yes,7,Medium,Medium,Negative,2,Male,81,79,85,87,57,67,A-
14,89,Yes,4,Medium,High,Negative,3,Male,81,79,92,83,71,70,A
19,88,No,5,Medium,Medium,Negative,4,Male,77,77,88,83,93,69,A-
15,72,No,8,Medium,Medium,Neutral,4,Female,79,77,82,82,48,65,A-
12,64,Yes,6,High,Medium,Positive,2,Male,69,71,84,84,72,61,B+
26,71,No,6,Low,Medium,Positive,4,Male,73,82,84,86,92,68,A-
31,93,Yes,5,Medium,Medium,Positive,2,Male,88,80,88,85,94,74,A
12,99,No,6,Low,Medium,Negative,3,Female,77,73,88,83,81,67,A-
23,80,Yes,7,Low,Medium,Negative,1,Female,74,72,90,88,89,70,A
16,60,Yes,8,Low,High,Neutral,2,Female,66,65,84,82,64,59,B
17,66,No,5,Low,High,Neutral,2,Male,69,76,82,81,62,64,B+
16,73,Yes,8,Medium,High,Positive,4,Female,69,80,87,86,50,66,A-
15,83,Yes,5,Medium,Medium,Neutral,3,Female,74,75,84,82,73,63,B+
20,63,Yes,8,Low,Medium,Neutral,3,Female,76,61,81,80,71,61,B+
15,98,Yes,8,Low,Medium,Neutral,4,Female,71,81,83,80,67,68,A-
22,75,No,6,Low,Medium,Positive,3,Male,75,64,84,80,54,65,A-
20,97,No,5,Medium,Medium,Neutral,4,Male,74,81,87,90,60,69,A-
19,91,Yes,8,Medium,Medium,Neutral,4,Male,74,74,86,82,58,68,A-
15,90,Yes,6,Low,High,Positive,2,Male,75,80,78,89,95,69,A-
17,84,Yes,7,High,High,Neutral,2,Female,72,69,85,86,96,67,A-
25,85,No,8,High,Medium,Neutral,1,Female,78,83,93,80,48,70,A
23,86,Yes,8,Low,Medium,Neutral,3,Female,73,69,83,84,57,68,A-
14,85,No,6,Low,Medium,Positive,4,Male,76,72,89,89,92,67,A-
21,82,No,7,Medium,Medium,Neutral,3,Male,75,70,88,80,50,67,A-
25,99,Yes,6,High,Medium,Positive,3,Male,82,75,90,87,95,75,A
10,89,Yes,8,Low,Medium,Negative,4,Male,68,71,89,86,67,63,B+
23,91,No,9,High,Medium,Positive,5,Male,76,86,85,83,75,70,A
16,95,Yes,6,Low,High,Positive,4,Female,81,90,87,82,86,70,A
23,69,Yes,7,Medium,Medium,Neutral,4,Male,74,72,84,82,60,64,B+
15,63,No,8,Low,Low,Neutral,3,Female,63,72,85,82,53,59,B
9,79,No,7,High,Low,Neutral,3,Male,71,72,87,80,88,63,B+
10,81,Yes,8,Medium,Medium,Positive,4,Female,78,77,95,91,97,67,A-
20,93,Yes,7,Medium,Medium,Negative,2,Male,70,74,86,84,81,68,A-
22,78,Yes,5,Low,High,Negative,3,Male,78,77,89,87,89,68,A-
15,83,No,7,Medium,High,Neutral,2,Female,100,100,100,100,95,97,A+
24,81,No,9,Medium,Low,Positive,4,Female,76,71,86,76,59,66,A-
10,62,No,7,High,Medium,Neutral,3,Male,66,68,84,83,66,61,B+
20,85,No,9,High,Medium,Positive,3,Male,71,77,92,90,59,70,A
13,93,Yes,4,High,Low,Positive,1,Male,67,76,82,78,51,65,A-
16,66,Yes,8,High,Medium,Positive,2,Female,72,67,88,80,85,64,B+
20,84,Yes,6,High,Medium,Positive,4,Female,78,76,85,87,55,69,A-
15,84,No,6,Low,Medium,Negative,2,Male,69,80,85,85,53,64,B+
18,67,Yes,9,Low,High,Negative,2,Male,71,74,83,84,66,61,B+
26,65,No,7,Low,Medium,Positive,2,Female,66,78,90,78,51,64,B+
17,99,No,6,Medium,Medium,Neutral,3,Male,76,76,84,84,57,68,A-
25,76,No,8,High,High,Positive,3,Female,70,76,80,84,51,67,A-
13,69,No,4,Medium,Low,Positive,3,Male,67,74,83,84,92,62,B+
23,67,Yes,9,Medium,High,Neutral,2,Female,74,81,82,82,87,66,A-
29,87,Yes,10,High,Medium,Neutral,4,Male,77,71,89,89,91,72,A
5,84,Yes,8,High,High,Positive,3,Male,75,70,89,79,91,68,A-
15,86,Yes,8,Medium,Medium,Positive,3,Male,83,85,90,83,95,71,A
23,64,Yes,7,High,Medium,Positive,2,Female,71,71,81,84,57,65,A-
19,96,Yes,5,Low,Low,Neutral,3,Female,79,73,82,85,93,68,A-
22,76,No,9,Medium,High,Neutral,5,Female,69,67,87,91,74,65,A-
16,73,Yes,8,Medium,Medium,Neutral,4,Female,74,69,81,85,56,64,B+
21,78,No,8,Medium,Medium,Positive,4,Male,78,66,81,78,81,65,A-
19,76,Yes,8,Low,High,Negative,4,Male,64,82,90,81,64,65,A-
27,95,No,7,High,High,Negative,3,Female,78,81,88,87,50,73,A
22,97,Yes,6,Medium,High,Positive,3,Male,82,79,89,85,52,72,A
22,72,Yes,10,Medium,Medium,Negative,1,Male,71,74,86,83,69,64,B+
18,95,Yes,7,Low,Medium,Positive,4,Male,78,81,87,82,89,69,A-
17,91,No,6,High,Medium,Positive,3,Male,75,81,87,87,64,69,A-
17,97,Yes,9,Medium,Medium,Positive,2,Male,78,82,89,89,86,70,A
22,70,No,7,Low,Medium,Positive,3,Female,90,88,91,93,51,83,A+
17,83,No,7,Low,Medium,Neutral,5,Female,80,74,87,87,68,68,A-
22,71,Yes,9,High,High,Neutral,3,Female,93,95,92,94,54,84,A+
32,93,Yes,8,High,High,Negative,3,Female,84,80,92,87,91,75,A
25,60,No,8,Medium,Medium,Neutral,5,Female,73,75,86,85,96,67,A-
18,83,Yes,5,Medium,Medium,Positive,4,Male,75,78,87,91,64,69,A-
27,74,No,8,High,Medium,Positive,4,Male,77,82,89,86,97,71,A
18,73,Yes,5,Medium,Medium,Positive,5,Female,75,66,89,85,86,66,A-
8,86,No,6,High,Medium,Positive,2,Male,71,76,88,84,48,65,A-
14,94,No,7,Medium,Medium,Positive,5,Male,79,77,89,92,72,70,A
9,84,No,7,High,High,Negative,4,Male,82,77,85,89,90,66,A-
18,94,Yes,8,Medium,High,Positive,4,Male,85,85,93,84,75,74,A
30,81,No,8,Low,Medium,Neutral,2,Male,75,83,84,80,70,68,A-
22,78,Yes,5,Medium,Medium,Positive,1,Male,81,82,84,90,68,68,A-
19,60,No,10,Medium,Medium,Positive,3,Female,68,76,89,82,49,62,B+
25,82,Yes,7,Medium,Medium,Neutral,2,Male,71,85,85,89,79,71,A
7,86,No,9,Medium,Medium,Negative,2,Female,67,72,86,83,86,63,B+
21,84,No,4,Medium,Low,Neutral,3,Male,70,77,88,81,88,69,A-
25,89,Yes,7,High,Medium,Negative,0,Male,78,83,87,81,79,71,A
11,83,Yes,5,Medium,Medium,Positive,2,Male,74,77,84,90,65,66,A-
27,63,No,6,Low,Medium,Positive,2,Male,78,70,83,80,49,64,B+
22,65,Yes,7,Low,Medium,Positive,2,Female,74,74,82,81,93,65,A-
18,84,No,6,Medium,Low,Positive,2,Female,76,76,83,85,69,69,A-
24,71,No,9,Medium,High,Positive,3,Female,77,70,80,82,78,66,A-
34,63,Yes,10,Low,Medium,Negative,4,Female,67,80,86,85,58,67,A-
21,77,Yes,6,Medium,Medium,Negative,5,Male,74,73,89,78,55,65,A-
21,82,Yes,6,High,Medium,Negative,2,Male,76,82,80,84,52,65,A-
17,73,No,5,High,Medium,Positive,4,Male,69,67,87,88,88,67,A-
15,89,Yes,9,Low,Medium,Neutral,3,Male,78,71,86,85,80,66,A-
25,86,Yes,7,Low,Low,Positive,1,Male,78,77,90,89,79,69,A-
15,73,No,7,Low,Medium,Negative,2,Male,70,77,87,83,94,64,B+
20,90,Yes,7,High,High,Neutral,4,Male,80,79,89,85,56,70,A
17,86,Yes,7,Low,Medium,Positive,3,Male,85,77,84,87,57,68,A-
26,60,Yes,7,High,Medium,Positive,2,Female,77,71,87,88,92,68,A-
17,88,Yes,8,Medium,Medium,Neutral,2,Female,79,72,86,88,92,70,A
18,75,Yes,5,Medium,High,Neutral,3,Female,73,76,83,86,78,67,A-
14,98,Yes,7,Medium,Medium,Positive,3,Male,77,74,90,86,81,72,A
17,93,No,6,Medium,Medium,Neutral,4,Male,80,74,84,86,93,69,A-
22,84,No,7,Medium,Low,Positive,3,Male,74,79,90,83,79,69,A-
25,70,Yes,8,Low,Medium,Positive,4,Female,72,67,86,84,59,64,B+
14,68,Yes,6,Medium,Medium,Neutral,3,Female,69,78,80,86,83,63,B+
25,74,Yes,9,Medium,High,Neutral,3,Male,80,83,91,85,86,70,A
28,79,Yes,4,Medium,Medium,Positive,3,Male,79,71,88,88,80,70,A
22,72,Yes,9,Low,Medium,Negative,2,Female,78,69,86,82,62,66,A-
31,81,No,9,Low,Medium,Neutral,4,Female,76,67,80,86,68,70,A
15,67,Yes,6,High,Medium,Positive,2,Female,73,70,83,84,72,66,A-
13,99,Yes,6,Medium,Medium,Negative,5,Male,72,79,84,86,55,68,A-
9,64,No,5,Medium,Medium,Positive,4,Male,67,67,81,83,71,61,B+
29,97,No,8,Medium,Medium,Negative,4,Female,81,82,85,87,56,72,A
24,97,No,7,Low,Medium,Negative,2,Female,80,70,83,83,73,69,A-
22,89,Yes,5,Medium,Medium,Neutral,5,Male,76,83,92,89,95,72,A
13,77,Yes,10,Medium,Medium,Neutral,4,Male,76,70,83,86,60,65,A-
35,85,Yes,6,High,Medium,Negative,5,Female,87,82,82,85,71,74,A
21,74,Yes,7,Low,Medium,Negative,4,Male,72,69,81,90,50,62,B+
21,72,No,7,Low,Medium,Neutral,4,Male,80,67,83,84,58,65,A-
24,83,No,6,Low,High,Neutral,4,Female,73,70,85,85,83,68,A-
21,83,Yes,6,Low,Medium,Negative,4,Male,74,83,87,86,79,71,A
15,71,No,8,Low,Medium,Neutral,2,Female,63,71,84,78,48,62,B+
23,75,Yes,6,Low,Medium,Positive,2,Female,79,77,83,86,71,65,A-
31,63,No,9,Low,Medium,Neutral,3,Male,78,77,86,83,84,68,A-
28,62,No,6,Medium,High,Positive,3,Male,78,78,96,87,94,70,A
17,63,No,4,Medium,Medium,Negative,4,Female,72,63,82,82,90,63,B+
14,64,Yes,6,Low,High,Negative,2,Female,67,69,79,78,88,63,B+
19,93,No,6,Medium,High,Neutral,3,Male,86,77,90,79,63,69,A-
20,62,Yes,5,High,Medium,Neutral,3,Male,74,82,84,84,92,66,A-
27,86,Yes,7,Low,Medium,Positive,3,Female,78,81,85,88,80,70,A
10,71,Yes,7,High,High,Positive,3,Female,74,78,80,80,53,63,B+
29,95,Yes,4,Medium,Medium,Positive,4,Female,82,82,92,86,95,72,A
19,79,Yes,10,Low,Medium,Neutral,3,Male,74,69,82,88,57,65,A-
17,72,Yes,7,Low,Medium,Positive,4,Male,72,75,92,79,72,67,A-
14,81,Yes,7,Low,Medium,Positive,3,Male,73,72,89,86,71,63,B+
10,75,No,9,Medium,High,Negative,5,Female,80,68,88,86,79,65,A-
25,83,Yes,8,Medium,Medium,Neutral,1,Female,80,73,85,88,81,67,A-
20,65,Yes,7,High,Medium,Neutral,0,Male,94,87,100,85,60,80,A+
12,100,Yes,4,Medium,Medium,Neutral,3,Male,74,83,83,83,66,68,A-
12,77,Yes,8,Medium,High,Negative,2,Male,67,61,84,82,55,63,B+
18,74,No,6,Medium,Medium,Positive,3,Male,71,77,81,84,54,64,B+
30,88,No,9,Medium,Low,Positive,3,Female,81,76,89,90,89,73,A
18,75,Yes,6,Low,High,Negative,1,Female,78,67,86,85,86,66,A-
11,93,Yes,6,Low,Medium,Negative,3,Male,68,79,88,85,70,66,A-
19,78,No,5,Medium,Medium,Neutral,4,Male,80,77,85,85,53,66,A-
18,89,Yes,5,Low,Low,Neutral,2,Female,76,82,89,83,70,69,A-
4,64,Yes,7,Medium,High,Negative,4,Male,65,70,81,80,63,59,B
20,94,No,7,Medium,Medium,Neutral,1,Male,72,85,87,88,87,68,A-
19,89,No,6,Medium,Medium,Neutral,3,Female,69,77,83,83,53,67,A-
24,68,Yes,10,Low,Medium,Neutral,4,Female,75,71,87,89,71,64,B+
31,66,Yes,8,Low,Low,Negative,4,Female,73,74,87,91,78,65,A-
27,73,No,7,Low,Medium,Positive,4,Male,71,81,85,87,97,68,A-
18,99,Yes,4,Low,Medium,Positive,3,Male,73,74,87,84,52,70,A
13,70,No,8,Medium,High,Neutral,0,Male,69,67,81,83,54,62,B+
35,78,Yes,10,Medium,Medium,Positive,2,Male,86,78,93,87,97,72,A
20,61,Yes,7,Low,Medium,Positive,4,Female,69,60,90,83,68,62,B+
20,76,Yes,6,Low,Medium,Negative,4,Male,70,76,87,83,85,68,A-
20,83,No,7,Medium,High,Negative,4,Female,76,68,92,87,87,69,A-
21,98,No,5,Low,High,Positive,5,Male,80,81,90,88,64,73,A
19,81,No,8,Low,Medium,Negative,5,Male,67,81,87,89,59,69,A-
17,93,Yes,9,Medium,Medium,Neutral,3,Female,75,73,83,80,62,67,A-
17,82,No,6,Low,Low,Neutral,3,Male,72,80,87,79,86,65,A-
20,62,No,6,High,Medium,Positive,3,Male,74,64,81,80,90,63,B+
17,73,Yes,7,Medium,Medium,Positive,2,Male,81,79,85,87,83,66,A-
16,83,No,6,Medium,High,Positive,2,Male,78,77,87,81,70,66,A-
21,98,No,5,Low,High,Neutral,2,Male,77,70,85,82,61,70,A
18,94,No,6,Low,Medium,Neutral,3,Male,73,89,84,87,69,69,A-
29,69,No,6,Low,Medium,Positive,4,Female,88,77,85,84,94,70,A
4,69,No,9,Low,High,Negative,3,Female,66,62,83,83,91,58,B
27,68,No,9,Medium,Medium,Positive,3,Male,75,68,85,81,64,67,A-
8,94,No,8,High,Medium,Neutral,2,Female,74,73,88,85,87,66,A-
18,91,Yes,7,High,Medium,Neutral,3,Male,79,77,93,83,69,70,A
18,76,No,6,Medium,Medium,Positive,2,Female,74,75,84,84,77,67,A-
12,80,No,9,High,Low,Positive,3,Female,66,66,86,80,69,60,B+
15,79,No,8,Low,Low,Positive,3,Male,71,76,86,83,60,65,A-
13,70,No,5,Medium,High,Positive,2,Female,71,69,83,84,57,63,B+
31,80,Yes,6,Low,High,Positive,3,Female,78,71,87,84,55,72,A
26,61,Yes,5,High,Medium,Neutral,5,Female,67,69,80,83,49,62,B+
28,65,Yes,4,Medium,High,Neutral,3,Male,78,67,87,87,62,70,A
24,95,Yes,8,Medium,High,Negative,1,Male,77,79,82,91,57,70,A
13,90,No,5,Medium,Medium,Neutral,4,Female,78,67,78,87,61,64,B+
17,77,Yes,6,Low,Medium,Neutral,4,Male,62,72,82,82,52,64,B+
24,90,Yes,6,Low,High,Positive,4,Male,84,86,88,90,95,72,A
19,91,No,9,Medium,Medium,Negative,3,Female,79,69,84,85,65,66,A-
18,91,No,5,Medium,Medium,Negative,4,Female,66,78,83,79,50,66,A-
24,89,Yes,5,Medium,High,Positive,2,Female,78,77,86,88,66,71,A
23,68,No,8,Medium,Medium,Negative,5,Female,73,82,88,83,89,66,A-
18,74,Yes,6,High,High,Neutral,2,Male,67,70,81,83,65,64,B+
27,79,No,6,Low,Medium,Negative,2,Male,71,70,86,88,63,66,A-
14,73,Yes,5,Low,Medium,Negative,3,Female,66,73,84,82,94,62,B+
24,90,No,8,Medium,Medium,Neutral,4,Male,85,76,83,85,63,70,A
24,73,Yes,7,Medium,High,Neutral,3,Female,81,73,89,92,97,69,A-
18,66,No,7,Medium,Medium,Neutral,4,Male,78,71,83,81,90,65,A-
22,76,Yes,6,High,High,Neutral,3,Male,81,77,94,80,82,70,A
12,99,Yes,6,Medium,Medium,Positive,3,Male,74,84,85,87,78,70,A
26,69,Yes,7,Medium,High,Positive,2,Male,73,66,86,85,59,67,A-
19,84,Yes,8,Low,High,Positive,3,Female,79,77,93,84,85,69,A-
17,77,No,9,Low,High,Neutral,5,Female,65,73,87,87,65,62,B+
26,63,Yes,9,Medium,Medium,Positive,4,Female,78,76,85,87,72,67,A-
16,80,No,8,High,Medium,Positive,6,Male,72,79,78,86,53,65,A-
12,88,No,8,Medium,Medium,Positive,4,Male,72,72,89,82,63,65,A-
24,95,Yes,6,Medium,Medium,Positive,2,Male,80,76,83,85,71,69,A-
12,72,No,8,Low,Medium,Neutral,4,Male,73,73,86,84,65,63,B+
31,63,Yes,7,Low,Medium,Negative,2,Male,73,74,85,83,72,66,A-
