Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
16,64,Yes,9,Low,Medium,Positive,3,Female,55,64,84,77,53,54,B-
19,84,Yes,8,High,Medium,Neutral,3,Male,62,67,86,83,85,60,B+
22,84,No,8,Medium,High,Neutral,4,Male,68,69,89,85,64,63,B+
29,77,No,6,Medium,Medium,Positive,1,Male,69,73,87,84,80,62,B+
25,77,Yes,8,High,Medium,Positive,5,Female,68,65,86,86,60,59,B
19,62,No,5,Low,High,Positive,3,Male,72,64,83,77,85,57,B
20,81,Yes,4,Medium,Medium,Positive,2,Male,73,74,85,83,50,61,B+
14,80,Yes,5,Medium,Medium,Positive,4,Female,67,73,87,82,76,60,B+
20,66,No,6,High,Medium,Neutral,1,Female,65,70,83,85,85,57,B
18,64,Yes,6,High,Medium,Positive,2,Male,61,65,82,80,78,58,B
22,65,Yes,6,Medium,Medium,Positive,3,Female,67,71,84,81,80,59,B
15,64,Yes,6,High,Medium,Positive,4,Female,63,60,84,77,71,56,B
23,84,Yes,6,Low,Low,Negative,2,Female,70,66,84,87,73,61,B+
29,68,Yes,4,Medium,Medium,Negative,4,Male,63,58,89,79,48,59,B
19,70,No,7,Low,Low,Neutral,5,Male,66,70,83,79,58,56,B
22,67,No,7,Low,Medium,Positive,3,Female,71,61,80,80,81,56,B
24,98,Yes,6,Medium,Medium,Positive,4,Male,74,74,96,82,92,67,A-
18,94,Yes,9,Low,High,Positive,2,Male,73,67,85,84,72,63,B+
21,69,Yes,7,Medium,Medium,Neutral,3,Male,72,71,91,83,81,61,B+
20,73,Yes,7,Medium,Medium,Neutral,4,Female,65,65,87,80,79,59,B
21,68,No,8,Low,Medium,Positive,4,Male,65,59,85,82,95,56,B
15,80,No,5,Medium,Medium,Positive,3,Female,68,69,83,88,85,60,B+
20,61,No,7,Medium,Low,Neutral,3,Male,63,58,83,83,76,55,B
23,87,No,8,Medium,High,Positive,3,Male,68,69,84,77,51,64,B+
29,81,No,7,Medium,Medium,Neutral,4,Male,73,65,89,90,63,65,A-
26,96,Yes,5,Medium,Medium,Positive,2,Male,75,68,87,87,58,65,A-
33,67,Yes,6,High,High,Neutral,3,Female,75,69,86,83,88,61,B+
15,92,Yes,7,Low,Medium,Negative,5,Female,71,60,91,85,67,59,B
25,92,No,4,Medium,Medium,Positive,3,Male,81,66,83,82,72,63,B+
21,65,Yes,5,High,Medium,Positive,4,Male,64,67,81,84,93,59,B
33,76,Yes,10,Low,Medium,Positive,3,Female,77,71,86,88,87,65,A-
15,67,Yes,8,Low,High,Neutral,4,Female,66,72,85,85,84,57,B
15,70,No,9,Medium,Medium,Negative,3,Female,74,70,88,79,52,56,B
16,71,No,8,Medium,Medium,Negative,2,Female,58,59,81,84,46,54,B-
7,82,Yes,8,Medium,Medium,Negative,2,Male,59,65,85,84,51,55,B
17,76,No,7,High,High,Positive,4,Female,66,71,83,84,82,61,B+
15,98,Yes,8,Low,Medium,Positive,3,Male,59,67,85,79,66,61,B+
21,65,No,9,High,Medium,Positive,5,Male,62,58,78,82,51,56,B
22,99,Yes,8,Low,Medium,Neutral,4,Female,68,71,82,86,82,63,B+
31,69,Yes,7,Medium,Medium,Neutral,3,Female,70,68,88,88,55,61,B+
26,91,Yes,7,Medium,Medium,Neutral,5,Female,75,71,90,83,74,65,A-
17,74,Yes,8,Medium,Low,Positive,3,Male,76,69,88,86,82,60,B+
15,66,No,6,Medium,Medium,Neutral,1,Male,66,59,84,82,75,54,B-
23,94,No,8,Medium,Medium,Neutral,3,Male,67,66,78,86,95,62,B+
12,72,Yes,6,High,High,Negative,2,Female,58,62,80,84,67,54,B-
31,86,Yes,6,Medium,Medium,Positive,3,Male,78,77,84,86,61,68,A-
27,83,No,5,Medium,Low,Neutral,2,Female,63,65,85,89,55,61,B+
17,79,Yes,6,Low,High,Neutral,4,Male,74,69,83,85,70,58,B
28,89,Yes,10,High,Low,Negative,6,Female,81,69,91,85,92,68,A-
19,64,No,6,Medium,Medium,Positive,3,Male,63,63,88,82,94,57,B
27,87,No,8,Medium,High,Neutral,4,Male,63,70,90,84,72,63,B+
10,96,No,6,Medium,Medium,Neutral,4,Female,74,65,86,85,75,60,B+
16,62,Yes,7,Low,Medium,Neutral,3,Male,63,62,88,79,74,56,B
20,66,No,7,Medium,Medium,Negative,4,Female,72,72,83,84,68,58,B
20,89,Yes,4,Medium,Medium,Positive,3,Female,61,65,88,84,53,60,B+
17,77,Yes,5,Medium,Medium,Neutral,3,Male,84,95,92,88,48,79,A
24,76,No,6,High,High,Neutral,3,Female,68,69,86,88,67,60,B+
14,65,No,5,Low,Medium,Positive,4,Male,64,64,86,84,54,56,B
19,80,No,7,Medium,Low,Neutral,3,Female,65,68,86,80,89,59,B
23,79,No,5,Medium,Medium,Neutral,3,Female,71,77,83,85,76,60,B+
24,91,No,7,Low,High,Neutral,4,Male,65,66,86,84,47,62,B+
13,70,No,6,Medium,Low,Positive,2,Male,66,63,87,82,76,59,B
11,79,Yes,7,Medium,Medium,Neutral,2,Male,66,62,86,83,76,57,B
28,100,Yes,6,Medium,Medium,Negative,2,Female,76,74,96,90,67,66,A-
22,87,No,8,Low,Medium,Neutral,1,Male,70,61,87,83,78,59,B
16,94,No,9,Low,Medium,Negative,4,Female,64,69,87,84,88,61,B+
29,77,Yes,8,Low,High,Positive,4,Male,64,77,82,87,83,63,B+
27,62,Yes,5,Low,Medium,Negative,4,Female,74,68,84,83,58,60,B+
20,65,No,6,Low,Medium,Positive,3,Male,64,62,79,80,69,55,B
32,68,No,8,High,Medium,Positive,2,Male,66,67,90,84,92,61,B+
31,76,Yes,9,Medium,Medium,Neutral,4,Male,80,76,87,90,86,65,A-
19,94,No,8,Medium,Low,Positive,5,Male,70,67,82,88,46,62,B+
26,74,No,5,Low,High,Negative,2,Male,72,73,85,84,84,59,B
24,86,No,6,Medium,Medium,Positive,3,Female,71,77,86,85,54,63,B+
28,88,No,8,Medium,Medium,Positive,3,Male,81,73,89,87,74,64,B+
14,83,Yes,7,Medium,Low,Negative,3,Female,74,66,85,80,85,58,B
24,74,Yes,6,Medium,High,Positive,3,Female,70,74,88,85,73,63,B+
26,83,No,7,High,High,Negative,4,Male,70,70,84,85,65,58,B
9,74,No,7,Low,High,Neutral,3,Female,66,60,84,75,61,55,B
13,63,Yes,5,Medium,Medium,Neutral,2,Male,69,61,77,82,60,55,B
8,100,Yes,8,Medium,High,Neutral,3,Female,67,66,82,89,87,63,B+
18,65,Yes,6,Medium,Medium,Neutral,3,Male,70,68,84,85,86,59,B
24,63,Yes,7,Low,Medium,Positive,4,Female,73,70,84,89,86,60,B+
29,95,No,9,Medium,High,Positive,3,Female,65,68,83,86,59,65,A-
20,72,Yes,7,Low,High,Negative,3,Female,62,65,88,82,85,59,B
30,86,Yes,8,Medium,Medium,Negative,2,Female,60,64,86,82,47,61,B+
12,73,No,5,Medium,Medium,Negative,4,Male,62,60,81,78,55,55,B
10,76,Yes,8,Medium,High,Positive,3,Male,68,67,85,82,71,57,B
20,70,No,8,Medium,Medium,Neutral,5,Female,73,63,86,79,65,58,B
22,74,Yes,6,Low,High,Negative,3,Male,67,66,79,86,51,59,B
20,76,No,7,Medium,High,Neutral,3,Female,72,59,86,81,47,57,B
8,89,Yes,7,Low,Medium,Neutral,3,Male,62,68,86,79,76,60,B+
19,80,Yes,7,Low,Medium,Negative,4,Female,62,70,88,91,61,62,B+
12,98,Yes,8,Medium,Low,Positive,5,Male,69,66,87,86,46,61,B+
24,62,No,6,High,Low,Neutral,4,Male,67,64,80,83,67,57,B
22,80,Yes,7,Medium,Medium,Neutral,2,Female,69,69,89,83,60,61,B+
14,83,Yes,9,Medium,Low,Positive,3,Male,56,62,86,82,74,57,B
17,97,No,9,High,Medium,Negative,1,Male,72,67,91,89,91,64,B+
14,62,Yes,8,Low,Medium,Negative,2,Male,56,68,79,78,60,54,B-
20,83,No,7,Medium,Medium,Negative,3,Male,72,66,87,83,95,61,B+
14,70,Yes,9,Medium,Medium,Positive,1,Male,67,64,81,79,49,57,B
23,95,Yes,7,Medium,Medium,Positive,4,Male,69,76,84,83,81,65,A-
17,61,Yes,7,High,Medium,Neutral,3,Male,64,78,88,75,82,58,B
15,89,Yes,6,Medium,High,Positive,4,Female,64,64,83,79,66,61,B+
19,97,Yes,8,Medium,High,Positive,3,Male,72,73,88,84,59,64,B+
17,78,No,8,Low,Medium,Positive,2,Male,71,64,84,84,93,59,B
13,62,No,7,Medium,Low,Positive,1,Female,60,62,86,80,94,56,B
32,97,No,5,Medium,Medium,Neutral,3,Male,77,72,87,86,77,67,A-
20,79,Yes,7,Low,High,Neutral,4,Female,65,63,86,86,82,59,B
16,61,No,8,High,High,Neutral,3,Male,60,64,86,80,86,56,B
21,88,Yes,6,High,Medium,Neutral,4,Male,72,68,79,86,85,65,A-
19,79,No,7,Low,High,Positive,2,Female,65,73,85,85,95,62,B+
19,65,Yes,9,Medium,High,Positive,4,Male,65,68,81,90,86,60,B+
24,69,No,5,Low,Medium,Neutral,3,Male,62,68,89,84,78,59,B
25,63,No,7,Medium,High,Negative,5,Female,74,63,86,80,64,57,B
17,83,No,9,Medium,High,Negative,2,Female,68,66,85,82,75,60,B+
17,85,No,7,High,Medium,Positive,3,Female,67,71,88,90,89,62,B+
18,80,Yes,6,Medium,High,Negative,2,Female,67,62,85,89,60,58,B
6,93,No,7,High,Medium,Neutral,2,Female,64,63,82,80,47,57,B
11,94,Yes,8,High,Low,Neutral,4,Female,65,63,89,87,61,58,B
28,85,Yes,7,Medium,High,Positive,1,Male,76,70,93,83,93,65,A-
30,61,Yes,8,Medium,High,Negative,2,Female,70,59,88,85,85,59,B
19,88,No,7,Medium,Medium,Neutral,3,Female,65,71,88,86,54,59,B
23,77,Yes,7,Medium,Low,Positive,3,Male,65,65,85,84,46,60,B+
22,83,Yes,8,High,Medium,Negative,3,Male,69,74,85,77,78,62,B+
38,86,Yes,7,Low,Medium,Negative,3,Male,64,77,90,82,74,66,A-
27,74,No,6,Medium,Medium,Neutral,3,Female,63,65,84,82,49,62,B+
19,97,No,8,Medium,Medium,Neutral,4,Male,75,65,85,86,93,61,B+
14,65,Yes,7,Medium,Medium,Positive,3,Female,69,71,81,86,76,54,B-
10,87,Yes,6,Medium,Medium,Positive,4,Male,63,70,80,81,78,56,B
21,60,Yes,8,Low,Medium,Positive,2,Female,67,64,85,82,88,56,B
15,97,Yes,9,Medium,High,Neutral,2,Male,70,70,85,84,62,61,B+
11,65,No,7,Medium,Medium,Neutral,3,Female,78,62,83,83,73,56,B
16,64,Yes,7,Medium,Medium,Positive,4,Female,72,68,90,82,74,59,B
14,73,Yes,5,Medium,Medium,Negative,4,Female,65,63,82,82,93,58,B
30,75,No,7,High,Medium,Neutral,1,Female,65,62,82,80,52,61,B+
25,69,Yes,7,High,Medium,Negative,4,Female,60,62,82,80,83,59,B
20,83,No,7,Low,Medium,Positive,5,Male,68,67,86,87,74,59,B
29,78,No,6,Medium,Medium,Negative,4,Male,68,67,90,88,87,63,B+
20,61,Yes,8,Medium,Medium,Negative,2,Female,56,61,83,81,87,54,B-
15,73,Yes,7,Medium,High,Negative,3,Male,59,58,79,83,46,54,B-
29,92,Yes,10,High,High,Negative,4,Male,67,69,81,86,58,64,B+
23,88,Yes,7,Medium,Medium,Negative,2,Male,76,71,84,86,54,60,B+
14,89,Yes,4,Medium,High,Negative,3,Male,75,72,91,82,68,63,B+
19,88,No,5,Medium,Medium,Negative,4,Male,70,70,87,82,90,62,B+
15,72,No,8,Medium,Medium,Neutral,4,Female,73,69,81,81,45,58,B
12,64,Yes,6,High,Medium,Positive,2,Male,62,63,83,83,69,54,B-
26,71,No,6,Low,Medium,Positive,4,Male,65,74,83,85,89,61,B+
31,93,Yes,5,Medium,Medium,Positive,2,Male,82,73,87,84,91,67,A-
12,99,No,6,Low,Medium,Negative,3,Female,70,66,87,82,78,60,B+
23,80,Yes,7,Low,Medium,Negative,1,Female,66,66,89,87,86,63,B+
16,60,Yes,8,Low,High,Neutral,2,Female,59,58,83,81,61,52,B-
17,66,No,5,Low,High,Neutral,2,Male,61,68,81,81,59,57,B
16,73,Yes,8,Medium,High,Positive,4,Female,61,71,86,85,47,59,B
15,83,Yes,5,Medium,Medium,Neutral,3,Female,68,67,83,81,70,56,B
20,63,Yes,8,Low,Medium,Neutral,3,Female,71,55,80,80,68,54,B-
15,98,Yes,8,Low,Medium,Neutral,4,Female,63,72,82,79,64,61,B+
22,75,No,6,Low,Medium,Positive,3,Male,69,59,83,79,51,58,B
20,97,No,5,Medium,Medium,Neutral,4,Male,67,73,86,89,57,62,B+
19,91,Yes,8,Medium,Medium,Neutral,4,Male,67,67,85,81,55,61,B+
15,90,Yes,6,Low,High,Positive,2,Male,67,72,77,88,92,62,B+
17,84,Yes,7,High,High,Neutral,2,Female,64,63,84,86,93,60,B+
25,85,No,8,High,Medium,Neutral,1,Female,71,75,92,79,45,63,B+
23,86,Yes,8,Low,Medium,Neutral,3,Female,65,64,82,83,54,61,B+
14,85,No,6,Low,Medium,Positive,4,Male,69,65,88,88,89,60,B+
21,82,No,7,Medium,Medium,Neutral,3,Male,68,64,87,79,47,60,B+
25,99,Yes,6,High,Medium,Positive,3,Male,75,70,89,87,92,68,A-
10,89,Yes,8,Low,Medium,Negative,4,Male,60,64,88,85,64,56,B
23,91,No,9,High,Medium,Positive,5,Male,68,77,84,82,72,63,B+
16,95,Yes,6,Low,High,Positive,4,Female,74,80,86,82,83,63,B+
23,69,Yes,7,Medium,Medium,Neutral,4,Male,67,65,83,81,57,57,B
15,63,No,8,Low,Low,Neutral,3,Female,56,64,84,82,50,52,B-
9,79,No,7,High,Low,Neutral,3,Male,64,65,86,79,85,56,B
10,81,Yes,8,Medium,Medium,Positive,4,Female,71,69,94,90,94,60,B+
20,93,Yes,7,Medium,Medium,Negative,2,Male,61,67,85,83,78,61,B+
22,78,Yes,5,Low,High,Negative,3,Male,71,69,88,86,86,61,B+
15,83,No,7,Medium,High,Neutral,2,Female,95,99,100,100,92,90,A+
24,81,No,9,Medium,Low,Positive,4,Female,70,65,85,75,56,59,B
10,62,No,7,High,Medium,Neutral,3,Male,59,61,83,83,63,54,B-
20,85,No,9,High,Medium,Positive,3,Male,63,70,91,90,56,63,B+
13,93,Yes,4,High,Low,Positive,1,Male,59,69,81,77,48,58,B
16,66,Yes,8,High,Medium,Positive,2,Female,65,61,87,79,82,57,B
20,84,Yes,6,High,Medium,Positive,4,Female,71,70,84,86,52,62,B+
15,84,No,6,Low,Medium,Negative,2,Male,61,71,84,84,50,57,B
18,67,Yes,9,Low,High,Negative,2,Male,65,66,82,83,63,54,B-
26,65,No,7,Low,Medium,Positive,2,Female,57,69,89,77,48,57,B
17,99,No,6,Medium,Medium,Neutral,3,Male,69,69,83,83,54,61,B+
25,76,No,8,High,High,Positive,3,Female,63,69,79,83,48,60,B+
13,69,No,4,Medium,Low,Positive,3,Male,60,66,82,83,89,55,B
23,67,Yes,9,Medium,High,Neutral,2,Female,67,72,81,81,84,59,B
29,87,Yes,10,High,Medium,Neutral,4,Male,69,66,88,88,88,65,A-
5,84,Yes,8,High,High,Positive,3,Male,67,64,88,78,88,61,B+
15,86,Yes,8,Medium,Medium,Positive,3,Male,76,76,89,82,92,64,B+
23,64,Yes,7,High,Medium,Positive,2,Female,63,65,80,83,54,58,B
19,96,Yes,5,Low,Low,Neutral,3,Female,73,66,81,84,90,61,B+
22,76,No,9,Medium,High,Neutral,5,Female,61,61,86,90,71,58,B
16,73,Yes,8,Medium,Medium,Neutral,4,Female,67,63,80,84,53,57,B
21,78,No,8,Medium,Medium,Positive,4,Male,72,61,80,77,78,58,B
19,76,Yes,8,Low,High,Negative,4,Male,55,73,89,80,61,58,B
27,95,No,7,High,High,Negative,3,Female,70,74,87,86,47,66,A-
22,97,Yes,6,Medium,High,Positive,3,Male,76,72,88,84,49,65,A-
22,72,Yes,10,Medium,Medium,Negative,1,Male,64,67,85,82,66,57,B
18,95,Yes,7,Low,Medium,Positive,4,Male,72,73,86,81,86,62,B+
17,91,No,6,High,Medium,Positive,3,Male,67,73,86,86,61,62,B+
17,97,Yes,9,Medium,Medium,Positive,2,Male,71,74,88,88,83,63,B+
22,70,No,7,Low,Medium,Positive,3,Female,83,81,90,93,48,76,A
17,83,No,7,Low,Medium,Neutral,5,Female,74,68,86,87,65,61,B+
22,71,Yes,9,High,High,Neutral,3,Female,86,87,91,94,51,77,A
32,93,Yes,8,High,High,Negative,3,Female,77,74,91,86,88,68,A-
25,60,No,8,Medium,Medium,Neutral,5,Female,66,68,85,84,93,60,B+
18,83,Yes,5,Medium,Medium,Positive,4,Male,68,71,86,90,61,62,B+
27,74,No,8,High,Medium,Positive,4,Male,70,74,88,85,94,64,B+
18,73,Yes,5,Medium,Medium,Positive,5,Female,69,60,88,84,83,59,B
8,86,No,6,High,Medium,Positive,2,Male,64,68,87,84,45,58,B
14,94,No,7,Medium,Medium,Positive,5,Male,72,70,88,91,69,63,B+
9,84,No,7,High,High,Negative,4,Male,76,69,84,88,87,59,B
18,94,Yes,8,Medium,High,Positive,4,Male,79,77,92,83,72,67,A-
30,81,No,8,Low,Medium,Neutral,2,Male,68,74,83,79,67,61,B+
22,78,Yes,5,Medium,Medium,Positive,1,Male,74,73,83,89,65,61,B+
19,60,No,10,Medium,Medium,Positive,3,Female,61,67,88,81,46,55,B
25,82,Yes,7,Medium,Medium,Neutral,2,Male,63,77,84,88,76,64,B+
7,86,No,9,Medium,Medium,Negative,2,Female,59,65,85,82,83,56,B
21,84,No,4,Medium,Low,Neutral,3,Male,62,70,87,80,85,62,B+
25,89,Yes,7,High,Medium,Negative,0,Male,70,75,86,80,76,64,B+
11,83,Yes,5,Medium,Medium,Positive,2,Male,67,69,83,89,62,59,B
27,63,No,6,Low,Medium,Positive,2,Male,73,64,82,79,46,57,B
22,65,Yes,7,Low,Medium,Positive,2,Female,67,67,81,80,90,58,B
18,84,No,6,Medium,Low,Positive,2,Female,69,70,82,84,66,62,B+
24,71,No,9,Medium,High,Positive,3,Female,71,64,79,82,75,59,B
34,63,Yes,10,Low,Medium,Negative,4,Female,58,72,85,84,55,60,B+
21,77,Yes,6,Medium,Medium,Negative,5,Male,67,66,88,78,52,58,B
21,82,Yes,6,High,Medium,Negative,2,Male,69,73,79,83,49,58,B
17,73,No,5,High,Medium,Positive,4,Male,61,62,86,88,85,60,B+
15,89,Yes,9,Low,Medium,Neutral,3,Male,72,65,85,84,77,59,B
25,86,Yes,7,Low,Low,Positive,1,Male,71,70,89,88,76,62,B+
15,73,No,7,Low,Medium,Negative,2,Male,63,69,86,82,91,57,B
20,90,Yes,7,High,High,Neutral,4,Male,74,72,88,84,53,63,B+
17,86,Yes,7,Low,Medium,Positive,3,Male,79,70,83,86,54,61,B+
26,60,Yes,7,High,Medium,Positive,2,Female,70,65,86,87,89,61,B+
17,88,Yes,8,Medium,Medium,Neutral,2,Female,72,67,85,87,89,63,B+
18,75,Yes,5,Medium,High,Neutral,3,Female,66,69,82,85,75,60,B+
14,98,Yes,7,Medium,Medium,Positive,3,Male,69,68,89,85,78,65,A-
17,93,No,6,Medium,Medium,Neutral,4,Male,74,68,83,85,90,62,B+
22,84,No,7,Medium,Low,Positive,3,Male,66,71,89,82,76,62,B+
25,70,Yes,8,Low,Medium,Positive,4,Female,65,61,85,83,56,57,B
14,68,Yes,6,Medium,Medium,Neutral,3,Female,62,69,79,85,80,56,B
25,74,Yes,9,Medium,High,Neutral,3,Male,73,75,90,84,83,63,B+
28,79,Yes,4,Medium,Medium,Positive,3,Male,72,65,87,87,77,63,B+
22,72,Yes,9,Low,Medium,Negative,2,Female,72,63,85,81,59,59,B
31,81,No,9,Low,Medium,Neutral,4,Female,69,63,79,85,65,63,B+
15,67,Yes,6,High,Medium,Positive,2,Female,66,64,82,83,69,59,B
13,99,Yes,6,Medium,Medium,Negative,5,Male,65,71,83,85,52,61,B+
9,64,No,5,Medium,Medium,Positive,4,Male,60,60,80,82,68,54,B-
29,97,No,8,Medium,Medium,Negative,4,Female,75,74,84,86,53,65,A-
24,97,No,7,Low,Medium,Negative,2,Female,73,64,82,83,70,62,B+
22,89,Yes,5,Medium,Medium,Neutral,5,Male,69,75,91,88,92,65,A-
13,77,Yes,10,Medium,Medium,Neutral,4,Male,70,64,82,85,57,58,B
35,85,Yes,6,High,Medium,Negative,5,Female,81,75,81,84,68,67,A-
21,74,Yes,7,Low,Medium,Negative,4,Male,65,62,80,90,47,55,B
21,72,No,7,Low,Medium,Neutral,4,Male,74,61,82,83,55,58,B
24,83,No,6,Low,High,Neutral,4,Female,65,65,84,84,80,61,B+
21,83,Yes,6,Low,Medium,Negative,4,Male,66,75,86,86,76,64,B+
15,71,No,8,Low,Medium,Neutral,2,Female,55,64,83,77,45,55,B
23,75,Yes,6,Low,Medium,Positive,2,Female,73,69,82,85,68,58,B
31,63,No,9,Low,Medium,Neutral,3,Male,72,70,85,82,81,61,B+
28,62,No,6,Medium,High,Positive,3,Male,71,71,95,87,91,63,B+
17,63,No,4,Medium,Medium,Negative,4,Female,65,58,81,81,87,56,B
14,64,Yes,6,Low,High,Negative,2,Female,59,63,78,77,85,56,B
19,93,No,6,Medium,High,Neutral,3,Male,81,70,89,78,60,62,B+
20,62,Yes,5,High,Medium,Neutral,3,Male,68,74,83,83,89,59,B
27,86,Yes,7,Low,Medium,Positive,3,Female,71,73,84,88,77,63,B+
10,71,Yes,7,High,High,Positive,3,Female,67,69,79,79,50,56,B
29,95,Yes,4,Medium,Medium,Positive,4,Female,75,75,91,85,92,65,A-
19,79,Yes,10,Low,Medium,Neutral,3,Male,67,63,81,88,54,58,B
17,72,Yes,7,Low,Medium,Positive,4,Male,64,68,91,78,69,60,B+
14,81,Yes,7,Low,Medium,Positive,3,Male,66,65,88,85,68,56,B
10,75,No,9,Medium,High,Negative,5,Female,74,62,87,85,76,58,B
25,83,Yes,8,Medium,Medium,Neutral,1,Female,74,66,84,87,78,60,B+
20,65,Yes,7,High,Medium,Neutral,0,Male,88,80,99,84,57,73,A
12,100,Yes,4,Medium,Medium,Neutral,3,Male,67,74,82,82,63,61,B+
12,77,Yes,8,Medium,High,Negative,2,Male,60,56,83,82,52,56,B
18,74,No,6,Medium,Medium,Positive,3,Male,64,69,80,83,51,57,B
30,88,No,9,Medium,Low,Positive,3,Female,74,70,88,90,86,66,A-
18,75,Yes,6,Low,High,Negative,1,Female,72,62,85,84,83,59,B
11,93,Yes,6,Low,Medium,Negative,3,Male,59,71,87,84,67,59,B
19,78,No,5,Medium,Medium,Neutral,4,Male,74,69,84,85,50,59,B
18,89,Yes,5,Low,Low,Neutral,2,Female,69,74,88,82,67,62,B+
4,64,Yes,7,Medium,High,Negative,4,Male,58,63,80,79,60,52,B-
20,94,No,7,Medium,Medium,Neutral,1,Male,64,76,86,87,84,61,B+
19,89,No,6,Medium,Medium,Neutral,3,Female,61,70,82,82,50,60,B+
24,68,Yes,10,Low,Medium,Neutral,4,Female,69,64,86,88,68,57,B
31,66,Yes,8,Low,Low,Negative,4,Female,66,67,86,90,75,58,B
27,73,No,7,Low,Medium,Positive,4,Male,63,73,84,86,94,61,B+
18,99,Yes,4,Low,Medium,Positive,3,Male,65,68,86,83,49,63,B+
13,70,No,8,Medium,High,Neutral,0,Male,61,60,80,82,51,55,B
35,78,Yes,10,Medium,Medium,Positive,2,Male,80,72,92,86,94,65,A-
20,61,Yes,7,Low,Medium,Positive,4,Female,62,55,89,82,65,55,B
20,76,Yes,6,Low,Medium,Negative,4,Male,62,69,86,82,82,61,B+
20,83,No,7,Medium,High,Negative,4,Female,69,63,91,86,84,62,B+
21,98,No,5,Low,High,Positive,5,Male,73,74,89,87,61,66,A-
19,81,No,8,Low,Medium,Negative,5,Male,58,73,86,88,56,62,B+
17,93,Yes,9,Medium,Medium,Neutral,3,Female,68,66,82,79,59,60,B+
17,82,No,6,Low,Low,Neutral,3,Male,65,72,86,78,83,58,B
20,62,No,6,High,Medium,Positive,3,Male,67,59,80,80,87,56,B
17,73,Yes,7,Medium,Medium,Positive,2,Male,75,71,84,86,80,59,B
16,83,No,6,Medium,High,Positive,2,Male,72,69,86,81,67,59,B
21,98,No,5,Low,High,Neutral,2,Male,70,65,84,82,58,63,B+
18,94,No,6,Low,Medium,Neutral,3,Male,65,79,83,86,66,62,B+
29,69,No,6,Low,Medium,Positive,4,Female,83,70,84,83,91,63,B+
4,69,No,9,Low,High,Negative,3,Female,59,56,82,82,88,51,B-
27,68,No,9,Medium,Medium,Positive,3,Male,68,63,84,80,61,60,B+
8,94,No,8,High,Medium,Neutral,2,Female,67,66,87,84,84,59,B
18,91,Yes,7,High,Medium,Neutral,3,Male,72,70,92,82,66,63,B+
18,76,No,6,Medium,Medium,Positive,2,Female,67,68,83,83,74,60,B+
12,80,No,9,High,Low,Positive,3,Female,58,60,85,79,66,53,B-
15,79,No,8,Low,Low,Positive,3,Male,64,68,85,82,57,58,B
13,70,No,5,Medium,High,Positive,2,Female,64,62,82,83,54,56,B
31,80,Yes,6,Low,High,Positive,3,Female,71,66,86,83,52,65,A-
26,61,Yes,5,High,Medium,Neutral,5,Female,60,62,79,82,46,55,B
28,65,Yes,4,Medium,High,Neutral,3,Male,71,62,86,86,59,63,B+
24,95,Yes,8,Medium,High,Negative,1,Male,70,72,81,90,54,63,B+
13,90,No,5,Medium,Medium,Neutral,4,Female,72,61,77,87,58,57,B
17,77,Yes,6,Low,Medium,Neutral,4,Male,53,65,81,81,49,57,B
24,90,Yes,6,Low,High,Positive,4,Male,78,77,87,89,92,65,A-
19,91,No,9,Medium,Medium,Negative,3,Female,73,63,83,85,62,59,B
18,91,No,5,Medium,Medium,Negative,4,Female,58,70,82,78,47,59,B
24,89,Yes,5,Medium,High,Positive,2,Female,70,70,85,87,63,64,B+
23,68,No,8,Medium,Medium,Negative,5,Female,65,73,87,82,86,59,B
18,74,Yes,6,High,High,Neutral,2,Male,59,63,80,83,62,57,B
27,79,No,6,Low,Medium,Negative,2,Male,63,64,85,87,60,59,B
14,73,Yes,5,Low,Medium,Negative,3,Female,58,65,83,81,91,55,B
24,90,No,8,Medium,Medium,Neutral,4,Male,79,69,82,84,60,63,B+
24,73,Yes,7,Medium,High,Neutral,3,Female,74,67,88,91,94,62,B+
18,66,No,7,Medium,Medium,Neutral,4,Male,72,64,82,80,87,58,B
22,76,Yes,6,High,High,Neutral,3,Male,74,71,93,79,79,63,B+
12,99,Yes,6,Medium,Medium,Positive,3,Male,66,75,84,86,75,63,B+
26,69,Yes,7,Medium,High,Positive,2,Male,66,61,85,84,56,60,B+
19,84,Yes,8,Low,High,Positive,3,Female,72,70,92,83,82,62,B+
17,77,No,9,Low,High,Neutral,5,Female,57,65,86,86,62,55,B
26,63,Yes,9,Medium,Medium,Positive,4,Female,71,68,84,86,69,60,B+
16,80,No,8,High,Medium,Positive,6,Male,65,70,77,86,50,58,B
12,88,No,8,Medium,Medium,Positive,4,Male,64,65,88,81,60,58,B
24,95,Yes,6,Medium,Medium,Positive,2,Male,73,69,82,84,68,62,B+
12,72,No,8,Low,Medium,Neutral,4,Male,66,66,85,83,62,56,B
31,63,Yes,7,Low,Medium,Negative,2,Male,65,67,84,82,69,59,B
8,97,Yes,8,Medium,Medium,Positive,2,Male,73,66,85,81,82,60,B+
30,75,No,8,High,Medium,Negative,3,Male,65,71,85,82,68,62,B+
21,83,Yes,8,High,High,Neutral,2,Male,71,65,83,82,70,60,B+
19,92,Yes,5,Medium,High,Neutral,4,Male,74,69,85,86,80,63,B+
